,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G01360.1,17.478546397371574,0.48802492444595147,0.10761233532920166,4.535027726635732,5.7595918648278095e-06,1.9806079184130735e-05
AT1G01370.1,6.633645599406527,-1.9442185789961512,0.1977613651426216,-9.831134496841782,8.268202268897374e-23,2.4183015171833943e-21
AT1G01380.1,2.3127914145882236,-1.6349620662877355,0.24040510706166018,-6.800862453676548,1.0399467670314771e-11,8.216733283747499e-11
AT1G01420.1,4.172436267539078,-0.7216674478103347,0.1858557220862445,-3.882944467404948,0.00010319914337157439,0.0002870121768919195
AT1G01430.1,38.526685591291276,-0.11500242581283633,0.12089246162926368,-0.9512787171586422,0.3414629079300897,0.41992802449953204
AT1G01440.1,7.498489312163901,-0.1301629687887003,0.07222460464082864,-1.8021970412437405,0.0715144100577363,0.10914410383299132
AT1G01470.1,187.03723747173274,0.29910349363214506,0.17483321961834716,1.7107932593420985,0.08711928436509171,0.12957925523209562
AT1G01490.1,99.54062552323286,-0.24040763062441356,0.11299323678602849,-2.127628497621193,0.03336789752038085,0.05526115202086127
AT1G01500.1,12.01607784057907,0.09002694412065279,0.10698288012452765,0.841507949831429,0.40006343329137917,0.48064541728742755
AT1G01510.1,17.740605132510456,0.12183926473003232,0.06333019692124948,1.9238731387735668,0.054370486924481404,0.08565299656978752
AT1G01520.1,5.953459163409813,0.19746449506306465,0.4045752403156181,0.4880785460549149,0.6254942066210247,0.6967067530789604
AT1G01540.2,36.626575845200996,-0.24965299857377177,0.06914236814889793,-3.610709399425611,0.0003053606508012239,0.000777717633256608
AT1G01550.1,101.14586212847144,-0.06173979946735124,0.07422844834255798,-0.8317538739652391,0.40554788458844726,0.4862359125740559
AT1G01560.2,2.0826547945797373,-1.4193287956701284,0.38328857661373517,-3.703029211591866,0.00021304034048123309,0.0005582127238429238
AT1G01580.1,2.1570152205330877,-0.5593839544951079,0.37212795034457197,-1.5032032771984642,0.13278663270778587,0.18720195017393912
AT1G01600.1,2.80088656229744,-0.7746402230152661,0.18248256584459588,-4.2450094858648475,2.185841738654713e-05,6.831120365851086e-05
AT1G01610.1,37.83294809505389,0.05701088649736031,0.08845479559311191,0.6445200185596249,0.5192382807134359,0.5976111165628112
AT1G01620.1,445.1496057027658,0.1956058398483384,0.12187332225518943,1.6049930881408248,0.1084953257818511,0.15706601917809254
AT1G01630.1,47.84448207031853,-0.22368991758821247,0.07016553381542885,-3.1880312943478923,0.0014324503256634934,0.003204329948653695
AT1G01640.1,5.297431192416487,0.3893342888891829,0.16551857445707038,2.3522090506534803,0.018662283206694934,0.033023934382287845
AT1G01650.1,16.036498067519087,-0.2821480263343225,0.08754364816683073,-3.2229411526994722,0.001268816177170531,0.002872020476212842
AT1G01680.1,1.106300548010431,-0.22462430394470542,0.5149166184935587,-0.4362343258639949,0.6626667255167311,0.7289823559163503
AT1G01690.1,2.997973802880284,-1.0230675792993438,0.18578232021388294,-5.506808065059859,3.653982657785922e-08,1.7623257347430984e-07
AT1G01710.1,20.184747575280987,0.1872786727391241,0.0548334596172678,3.415408658259227,0.0006368638524779923,0.001526813969516545
AT1G01720.1,137.819028653751,2.83207065486609,0.20016983290928664,14.148339006455252,1.9122060351057173e-45,1.6144341571647704e-43
AT1G01725.1,14.306430054269379,0.3116662315230401,0.1458082976666135,2.137506825816293,0.03255679113634775,0.054087400549978674
AT1G01730.1,23.75713553091124,-0.16886599322347248,0.07106056872738639,-2.376367037974358,0.017484061424063002,0.031110422820720036
AT1G01750.1,7.516222762568139,0.17488051500359034,0.24845030091763937,0.7038853016385067,0.48150420566673746,0.5617606228802261
AT1G01770.1,9.965616964645752,0.5887748260229251,0.10752278088064289,5.475814717594614,4.355031907720792e-08,2.0838757702763323e-07
AT1G01780.1,15.434860511661167,0.30096378063254564,0.10343169210369717,2.909783012452406,0.0036167976408984673,0.007469364337444962
AT1G01790.1,30.883663655105977,-0.17353111298300888,0.11685448917107563,-1.4850187974289835,0.13753884474210848,0.1929714526324306
AT1G01800.1,55.87356120318107,0.016553399362485812,0.04762993939484422,0.3475418942959575,0.7281842504497293,0.7858059771519947
AT1G01810.1,1.5962777460162352,0.9380050816949352,0.34067868374325966,2.7533424498077173,0.005899015556805138,0.011674719164440715
AT1G01820.1,55.77690154771717,0.258019657748203,0.06923339139701021,3.7268094562726484,0.00019391894547006347,0.0005117947805114678
AT1G01830.2,18.222938815038347,1.710780286210099,0.15406395329638217,11.104351469671604,1.1948154659471848e-28,5.361611648424367e-27
AT1G01860.1,6.990680866529456,-0.549242202559354,0.08866598728440125,-6.194508394719928,5.846722493207414e-10,3.6509137520489604e-09
AT1G01910.1,34.88840541555966,0.08575134934852036,0.057150819799327325,1.5004395326194369,0.1335005856490082,0.18799811644270534
AT1G01920.1,7.084749554677018,0.04582248397941286,0.0847108253083619,0.5409283148005132,0.5885569936508168,0.6631825153360585
AT1G01930.1,8.956121246821738,0.559624891820604,0.07746862677886139,7.223890690848118,5.052087219177613e-13,4.755640032351157e-12
AT1G01940.1,113.03271981360798,2.853524720024435,0.18399135497189245,15.509015195090853,3.0146715500210726e-54,3.3820072135476126e-52
AT1G01950.3,6.2649619978442015,-0.22187346566535163,0.07935350683993948,-2.7960133647638656,0.005173726089516593,0.010369610819896265
AT1G01960.1,16.112538882161985,0.025318351869290667,0.06597822038872046,0.38373802324651746,0.701172627720634,0.7632422721762654
AT1G01970.1,16.798863087310682,-0.3733940592325273,0.08013684729223136,-4.659455317363414,3.1704720670001503e-06,1.141049483309063e-05
AT1G01990.1,28.953457319040737,0.4841107457588799,0.11153758367082232,4.340337398626297,1.4226410762291106e-05,4.589621505865741e-05
AT1G02000.1,11.826515712293874,0.9674958970920959,0.12729214408201506,7.600593925645032,2.9477472485662145e-14,3.2316701595894264e-13
AT1G02020.1,8.365227362567081,0.41682939933473606,0.07503431984129641,5.555183284347264,2.7732061584667955e-08,1.3587299931058224e-07
AT1G02050.1,4.390016408520707,-0.291903345685344,0.12865015305757416,-2.268970061424722,0.023270146548894786,0.040209065336464574
AT1G02080.1,16.01025537083659,0.10355593247167327,0.07841386946990539,1.3206328570664045,0.1866238116581611,0.2506733976668051
AT1G02090.1,83.94052228934903,1.737214979988505,0.12577851497743647,13.81169892409801,2.1666083233230287e-43,1.7395528297896024e-41
AT1G02100.3,27.593029649117792,0.4791046961026303,0.06469465037238002,7.405630810970015,1.3052850107886535e-13,1.3092016651382337e-12
AT1G02110.1,15.245657066404927,0.11159586474387609,0.10276822825792921,1.0858984983548723,0.2775239013598645,0.3525606127645405
AT1G02120.1,29.01499507931542,-0.19610065681705033,0.06398435064067842,-3.064822176883643,0.0021779945146371523,0.004690778718637991
AT1G02130.1,42.945755592742245,-0.1069659863180417,0.03819614421572627,-2.8004393771767475,0.005103309200456206,0.010238498455937309
AT1G02140.1,207.82849080731037,0.460986097097598,0.09121268107528001,5.053969378634262,4.327210160969454e-07,1.7915918914691276e-06
AT1G02145.3,9.356248379804562,-0.24018649122236052,0.06573430414702762,-3.6538987418979363,0.00025828816353658647,0.0006664306601395322
AT1G02150.1,58.825414849822515,-0.10599646265943354,0.05330604674626097,-1.9884510131464288,0.04676183168054273,0.07487653153735549
AT1G02160.2,21.692906980127237,-0.19355872491777892,0.11510290049532634,-1.6816146603155169,0.09264358593316771,0.13681447065182165
AT1G02170.1,29.64713273217162,0.7033564698394088,0.11883357057369576,5.918836457103809,3.242271643555566e-09,1.8130818453327626e-08
AT1G02180.1,5.18074858153373,-0.9386588718437411,0.13846939050986068,-6.778818541682664,1.2116258853287577e-11,9.508969993195842e-11
AT1G02205.3,36.0868690964046,-0.8156293772955892,0.18910815264018113,-4.31303127817815,1.6103132610738266e-05,5.143393311842474e-05
AT1G02220.1,6.465299521707697,0.8650943320878088,0.2209246884967132,3.9157883981838415,9.010925613859605e-05,0.0002534168108334589
AT1G02230.1,1.1137913799105157,1.6864724234074508,0.5371006212989026,3.1399561954126094,0.0016897309883563815,0.003720906676295936
AT1G02260.1,5.493106141348255,-0.7480151858560263,0.1183199513093771,-6.321970027693416,2.582494793101463e-10,1.7042176557698977e-09
AT1G02270.1,14.846862340130496,0.16157683686497182,0.09339086329368994,1.7301139658261298,0.08360991550189838,0.12500655463309845
AT1G02280.1,73.38085485472114,-0.09292773119906461,0.072353779535013,-1.2843521346952662,0.19901877275678925,0.2651479159739264
AT1G02290.1,8.935833365853652,1.2428478235893938,0.11927191397706915,10.420289086903894,2.0034331127596806e-25,7.087306901488295e-24
AT1G02300.1,14.299886884144765,0.3684077927407827,0.16351820146663212,2.2530078574522534,0.024258653544020813,0.04169718610531188
AT1G02305.1,58.56060142260007,0.29324685756487096,0.07925857508748128,3.6998754676222867,0.00021570528912665608,0.0005646534969802621
AT1G02330.1,23.629277144221028,-0.2870071574166485,0.08991627903265681,-3.191937661392883,0.0014132182965210056,0.0031658317436923746
AT1G02335.1,14.809958795757119,0.030347846698405272,0.2055116549557871,0.14766971101923235,0.8826034366265272,0.9135592573626067
AT1G02340.1,8.868171293665073,0.9480622115816928,0.2292757010036716,4.1350313506031355,3.549061818960892e-05,0.00010707327966984793
AT1G02350.1,1.851979824747456,-0.4204077899459809,0.2087281129435884,-2.0141407116520127,0.04399476225447641,0.07090329734980509
AT1G02360.1,7.7258492882904815,-0.48271248148020696,0.22243309284156915,-2.1701468756900537,0.029995721047111203,0.05029173047708409
AT1G02380.1,4.704425886033724,0.6561730600811295,0.163568386818384,4.011612958008215,6.030531037561825e-05,0.00017488326463212665
AT1G02390.1,3.0277270313415574,1.0670391942717707,0.2525776347066358,4.224598886243895,2.393667310308094e-05,7.419734457898612e-05
AT1G02400.1,5.9275906593074525,-0.9242560315834963,0.21520747256092604,-4.294720906226135,1.7491323898433803e-05,5.560760755676383e-05
AT1G02410.1,16.46861664122132,-0.18302492597905068,0.06448823739046851,-2.8381133270995886,0.004538106701316314,0.009198075691233746
AT1G02450.1,2.482349316376866,-1.4985504617508145,0.45155583270069927,-3.318638257395925,0.0009045752980163925,0.0021132561412366985
AT1G02470.2,1.6015828648117998,-0.7653884115418901,0.31143837378269784,-2.457591857565793,0.013987203510442003,0.0254410223539733
AT1G02475.1,59.09951501257824,0.1036436758562996,0.10130000044234573,1.0231359862163847,0.3062435542709604,0.38301490343647376
AT1G02490.1,0.3131120981350444,-1.406567560111134,0.878584697477923,-1.6009470278151279,0.10938865228771803,0.1582194220964795
AT1G02500.1,264.65299757845577,0.21039899443055513,0.0873104247866884,2.409780904681077,0.0159621029354544,0.028704796220883576
AT1G02560.1,218.37496787835622,0.036635450338853494,0.0645419981916372,0.5676218797886615,0.5702917470361171,0.6463332773806091
AT1G02610.1,7.201026738317638,-0.39469713748125174,0.24217730088189907,-1.6297858471621622,0.10314676601021198,0.1501591752272031
AT1G02640.1,13.518006013422973,0.3068813934904978,0.20061093796897034,1.5297341042190078,0.1260825583238039,0.17896752082377887
AT1G02660.1,12.442641968383032,0.1268562115216566,0.21172930123637335,0.5991433910228375,0.5490772685358549,0.6263641580546573
AT1G02680.1,13.585488520268761,-0.12789630633923568,0.09240114651950938,-1.384141984777558,0.16631498338266015,0.2271954222539275
AT1G02690.2,8.9218399039986,-0.7356125428169471,0.16151197030700615,-4.554538845750415,5.2500622890252135e-06,1.8179866856647773e-05
AT1G02700.1,7.9554200840939995,3.959835941207035,0.27364324268674606,14.470797459961654,1.85311139024077e-47,1.6585853257242387e-45
AT1G02710.1,6.112138098104489,-0.3996506941222716,0.21265104818795721,-1.8793732621013457,0.0601935445690434,0.09359313332982361
AT1G02720.1,6.609652451312432,-0.3410168598391481,0.09228619459268553,-3.6952098994249423,0.0002197052080754263,0.0005746648998830098
AT1G02730.1,11.464814142575355,-1.6895387392039685,0.21147739524888484,-7.989216706663015,1.3579880155629274e-15,1.7638767412295945e-14
AT1G02740.1,6.530580031363687,-0.10972767085482543,0.07666302990384045,-1.431298384533698,0.15234471673220676,0.21055219942256473
AT1G02750.1,13.338874638824873,0.22787582053324104,0.08392849002420387,2.71511879300491,0.006625200097757778,0.012953820269926542
AT1G02780.1,863.6319938579297,-0.4343053881677851,0.08898352510466775,-4.880739301538449,1.056888801895358e-06,4.128495513056062e-06
AT1G02800.1,2.681588556434637,-2.920514792816753,0.32755741468878496,-8.916039331887994,4.832619432031163e-19,9.606004087043497e-18
AT1G02810.1,2.8119005068756793,-0.19027640854961334,0.30512036511014373,-0.6236109755601743,0.5328831008484515,0.6106123064780178
AT1G02816.1,23.86468997177298,0.28791490945204784,0.12430721278259273,2.316156102346185,0.020549747026257566,0.03597523584256869
AT1G02820.1,59.65007026546527,0.363995331986094,0.3199931996307935,1.1375095858476678,0.2553253196153986,0.32848742518110235
AT1G02840.1,97.82759658584173,0.2558492889507243,0.08152596546609224,3.138255247736201,0.001699568061091465,0.0037390497344012234
AT1G02850.4,20.83285799544475,0.39500083757652704,0.23047536758000817,1.7138527284891079,0.08655577661793674,0.12884972784086024
AT1G02860.1,12.452183270140024,0.7935308264225349,0.11266258848445147,7.0434279657266154,1.8756698978020064e-12,1.6297929578832395e-11
AT1G02870.1,34.26146444235948,-0.5613525583842826,0.10853692522822231,-5.171996140520084,2.3160636951257455e-07,9.948808618532543e-07
AT1G02880.3,13.541488527999961,-0.13541270732951047,0.06750113044439601,-2.0060805861770943,0.04484765079412465,0.07217131777922653
AT1G02890.1,27.522775384582495,0.8377274329987155,0.08387009149766667,9.988392978228978,1.713368356567312e-23,5.27504893086767e-22
AT1G02900.1,17.101590452923116,-0.5174318742318867,0.23571574662892503,-2.1951519218885815,0.028152701739706743,0.04755704432700668
AT1G02910.1,33.06840507630025,0.12346404669007068,0.05522182038075182,2.2357837144591026,0.025365942219398318,0.043363820854976
AT1G02920.1,91.66895922952834,0.1383437802802875,0.21764003282730535,0.6356541050058634,0.5250018962591014,0.6030581428450678
AT1G02930.1,135.17753672235182,-0.31268484650232836,0.20069167634256788,-1.5580359494760274,0.11922472644592028,0.17038493974851482
AT1G02950.2,4.936241288321537,0.04800686101537498,0.12940938226869553,0.3709689372884671,0.7106606679919691,0.7710082189203459
AT1G02960.2,7.654800792090869,0.05248109291619031,0.08594201776813902,0.6106569787292851,0.5414266927913649,0.6189299135419992
AT1G02980.1,4.001963308221482,4.516143259115123,0.6557572272831587,6.886913435671572,5.7015891676258844e-12,4.673990439266485e-11
AT1G02990.3,4.074744702423585,-0.17357852983356223,0.1036454602382592,-1.6747335525795493,0.09398652119469329,0.13849799645954847
AT1G03000.1,8.373848064449174,0.08968331716344154,0.06444691936534526,1.3915842377978198,0.16404833466406898,0.2245485269482522
AT1G03030.1,11.970761808738295,-0.06110477343661203,0.058358382434341965,-1.0470607800920457,0.295071546529845,0.371281928294717
AT1G03040.1,26.071523762292202,0.1002265303367235,0.04759095403878042,2.1059996035181805,0.035204386789048414,0.05804435788381558
AT1G03055.1,4.818721903489431,-0.14834081643870684,0.19849711548016097,-0.7473197586769614,0.454870568344233,0.5363804923621449
AT1G03070.1,321.6503074840079,8.970799346258518,0.34882116696371007,25.7174741554368,7.453746335964679e-146,6.104245561838274e-143
AT1G03080.1,12.37603607455554,-0.09237113056127746,0.1192162707101624,-0.77481982963424,0.43844613018119505,0.5196316328681472
AT1G03090.2,28.36948895925649,0.268534601502763,0.18550105297928832,1.4476176667996896,0.14772400748947545,0.205135355546428
AT1G03110.1,9.074508206007438,-0.9205595744000655,0.12486028285223111,-7.372717355522283,1.6718470009410367e-13,1.6616008512386674e-12
AT1G03130.1,1433.286775741644,0.5793237531050031,0.16603351037360853,3.4891977637611173,0.0004844725761457035,0.0011887904606277871
AT1G03140.1,44.70889855584361,0.6836365920061186,0.08394554844381028,8.143809942033045,3.8303029438374855e-16,5.334739108598144e-15
AT1G03150.1,24.163816918869816,-0.06173518551532071,0.06038494174186387,-1.0223606040596829,0.3066102592394363,0.38337403957457494
AT1G03160.1,16.418027539907126,-0.27889469698761665,0.07603519358879743,-3.667968526468082,0.00024448527002714324,0.0006341131017853649
AT1G03180.1,4.358304005463444,0.8933540361746063,0.18318996534386026,4.876653775755233,1.079005779610523e-06,4.209870334502324e-06
AT1G03190.1,4.430969967243936,0.15652608338293425,0.1015902284247346,1.5407592423999728,0.12337539240632223,0.17558133219420902
AT1G03200.1,6.845472543030705,0.5151749871931084,0.45191042588332686,1.1399935865301656,0.25428897308681986,0.327382579437695
AT1G03210.1,12.720528222119174,-0.1937604918000053,0.08676475196855636,-2.233170583720729,0.025537697386659154,0.043639222273979164
AT1G03220.1,146.62545496294334,1.0410563571378304,0.17983709153724817,5.788885642215833,7.085491461938505e-09,3.7472800986467795e-08
AT1G03230.1,29.487312408137118,0.5796399499502363,0.15842465017455085,3.6587737407757834,0.0002534249536338955,0.0006550177237761677
AT1G03240.1,0.23492687782447247,0.3538790623502328,1.781028205903877,0.19869368782435323,0.8425023619665492,0.881409439617406
AT1G03250.2,17.487812577105448,-0.5660122235549034,0.0622773569899612,-9.088571688200282,1.0034860473312571e-19,2.1429071667847016e-18
AT1G03280.1,17.281470076973854,-0.19002746147640562,0.06068656040126796,-3.131293983707722,0.0017403784579615048,0.0038219208356876327
AT1G03290.1,12.705668005680888,-0.08966608830130698,0.12173573737979936,-0.7365633973330337,0.4613879008033638,0.542413732338195
AT1G03310.2,15.59579986395007,-0.32530816643389715,0.11108418047081817,-2.928483291276166,0.0034062013959791915,0.007070997802882532
AT1G03330.1,66.29746381498806,-0.4097184529534313,0.08870609358512756,-4.618830977606307,3.859080403007479e-06,1.3702119644669303e-05
AT1G03350.1,20.989022286802765,-0.30804378081334444,0.06541994433431848,-4.70871358800207,2.492850594492528e-06,9.134317648141637e-06
AT1G03360.1,14.318208521560136,-0.22756972414138815,0.1463515752922342,-1.5549523378001084,0.11995742107619367,0.1712676603736904
AT1G03370.1,7.866077690788471,-0.156252186167355,0.09717710090259925,-1.6079115832439455,0.10785454459166342,0.1561935973357078
AT1G03380.1,10.927008920582228,0.030608684401542997,0.10228855600187625,0.2992386010511435,0.7647579984650167,0.8167691221217077
AT1G03400.1,19.757447500783282,0.17063941097195642,0.1730232681500349,0.9862223318079314,0.32402402299989586,0.4015577856950114
AT1G03430.1,14.910887105142924,-0.13596896447678583,0.09421037797435045,-1.4432482641541307,0.14895054797161325,0.2066108591825079
AT1G03440.1,16.82697032784199,0.0514029903646569,0.14355096934412448,0.35808180606173534,0.7202820941964254,0.7790214224011656
AT1G03457.2,6.289072827747082,-0.12176422556939837,0.1647352679319152,-0.739150924377185,0.45981535704614485,0.5410816677246071
AT1G03470.1,9.364472269594527,0.13629958387765279,0.16863476628063026,0.8082531667926202,0.4189448569081098,0.49962849943919685
AT1G03475.1,124.81017297060271,0.11506940980428244,0.0685294632347286,1.679123173782118,0.0931280407080267,0.13740601556227092
AT1G03495.1,6.572371561723118,-0.5360763892090147,0.14246328612641707,-3.76290905386893,0.0001679482899184781,0.00044904097952575136
AT1G03530.1,7.376483447879282,-0.4413285453119724,0.12874798052802683,-3.427848293246826,0.0006083853359860127,0.0014647572274165666
AT1G03550.1,5.411429148547669,0.34345152966319187,0.15642625240042637,2.195613104531907,0.0281196474733634,0.04750610685572142
AT1G03590.1,12.632059681887634,-0.19827305561490144,0.07852922442096213,-2.5248314506717016,0.011575379148725194,0.021481207237363468
AT1G03600.1,525.5275856305352,0.3857025472962626,0.10723789092091404,3.596700233322484,0.00032227952098904983,0.0008178381856374891
AT1G03610.1,26.340703171894134,0.26616116178130794,0.12211433127790819,2.1796062673068035,0.029286659839359925,0.049232940133653
AT1G03630.1,146.42147873053412,0.41885472575931215,0.10403481988116563,4.02610132105531,5.670926093923851e-05,0.00016524479361746796
AT1G03650.1,5.0058226107906405,-0.1868006832457078,0.12663504217742597,-1.475110522599147,0.14018283190827469,0.1962439832329599
AT1G03660.1,1.1472718349589934,-0.6500367050890805,0.279156919954037,-2.3285709886615336,0.019881804465088266,0.03492161665776737
AT1G03680.1,399.9608801617405,0.19608353740125833,0.1056063784685152,1.856739528850688,0.06334822074959166,0.09801440654237312
AT1G03687.1,7.935340245124676,-0.3873461443838411,0.08744558779043053,-4.429567622235478,9.442220346926874e-06,3.1447476831546537e-05
AT1G03710.1,0.5864198467444635,-1.8713332921412675,0.856777624766501,-2.1841528513904236,0.028951018160225144,0.048749740561974675
AT1G03730.1,9.610487797148478,-0.5553014392037174,0.11225490091881397,-4.946790159347498,7.544723189603624e-07,3.0154958790267876e-06
AT1G03740.1,13.87929275805764,-0.22334080882848062,0.12691578668568237,-1.7597559347097058,0.07844919739819914,0.11837120259650886
AT1G03760.1,7.569985585036895,0.39832370939037565,0.12672470976638633,3.1432205299556415,0.0016709989550239993,0.0036846111852905333
AT1G03770.2,3.223248385832227,0.02198793949128408,0.1662796780515412,0.13223467683446288,0.8947986737958865,0.9229155913017348
AT1G03780.3,6.053826599311789,-1.1687130963354944,0.24731676101696218,-4.725571738566228,2.2946880473780297e-06,8.486931529751125e-06
AT1G03820.1,9.756220250418295,-1.1338961973373642,0.19696087908243934,-5.756961497225874,8.564143437553647e-09,4.4915819841079466e-08
AT1G03830.2,3.0496368179832576,-0.44728368529161217,0.1580037426285608,-2.8308423449379805,0.004642559836135363,0.009388873633295606
AT1G03850.1,14.712783399261605,0.1833080440671809,0.21002309988091758,0.8727994404954311,0.38277240464141227,0.4625519562949455
AT1G03860.1,103.18431006293999,1.0380737822465391,0.10684976422405017,9.715265071337289,2.5957275468633316e-22,7.280037926382621e-21
AT1G03870.1,173.64301665680853,0.01871108871804449,0.2298227146118972,0.08141531505987996,0.935111669886499,0.9528551723946103
AT1G03880.1,0.13300628799040695,0.5110803277181768,2.786522611230231,0.18341151285061283,0.8544751431450579,0.8910325567946077
AT1G03900.1,71.55273991511504,0.18123578788930253,0.0537307921351478,3.3730339845622304,0.000743447759752016,0.0017609444478638135
AT1G03905.1,2.986762477247142,0.4011608409376876,0.1741805995068697,2.303131589128936,0.02127144045137638,0.0371151604870044
AT1G03910.2,22.989664673081947,0.3813678903246748,0.09486336760630032,4.020180813181951,5.815349095256051e-05,0.0001691221641178957
AT1G03930.1,15.887439589112784,-0.3816339033338988,0.07584910330864425,-5.031488662179153,4.866858962033404e-07,1.999856571478804e-06
AT1G03940.1,6.374653981523319,-0.8784797514679498,0.17553427013535747,-5.004605373016558,5.597658548347044e-07,2.281265224269128e-06
AT1G03950.1,11.802845628658337,0.07269817127955001,0.09028968953656577,0.8051658129814314,0.4207240016386178,0.5014946818163831
AT1G03970.1,30.926332915246793,1.063998415458048,0.10331587650468312,10.298498657268992,7.156953490497685e-25,2.4626836390937308e-23
AT1G04000.1,13.359860952881531,-0.8958090181435012,0.11737756175514763,-7.631859145380614,2.3139217969099017e-14,2.576459898816267e-13
AT1G04010.1,3.7594600061420334,0.3826498988959908,0.11315538597559772,3.3816322183595426,0.0007205654673822699,0.001712192338641259
AT1G04020.1,3.9197122485827616,-1.409678462296335,0.1919863022672326,-7.342599162799402,2.094852054801865e-13,2.052128098421037e-12
AT1G04040.1,75.58136369839231,-0.15546502615692023,0.13006546396747828,-1.195282909195579,0.231976514914354,0.30219331731712384
AT1G04070.1,17.82907127552209,-0.6205023913001136,0.12242410470203711,-5.068465828770636,4.0103495981632226e-07,1.6708591442612692e-06
AT1G04080.3,39.39162549280666,0.13528449232342174,0.062306515207313784,2.1712736119695797,0.029910495788980224,0.05016938151845438
AT1G04120.1,14.135267408580875,0.10627670383113029,0.10880853142708558,0.9767313503569166,0.3287021702348135,0.40638683924184865
AT1G04130.1,18.810024651657848,1.9478639232803143,0.13408853516979732,14.526699995743257,8.20804267950556e-48,7.386787420198987e-46
AT1G04140.2,28.126143268591168,0.05370060578602926,0.0505078714003835,1.063212610175877,0.28768554504536026,0.363440149810872
AT1G04170.1,66.73499681933188,-0.1927326149424726,0.061770304762421936,-3.1201499763316987,0.001807589816371625,0.0039549176599453445
AT1G04180.1,1.3120875468964113,0.18770786331550818,0.3466722016207269,0.5414563453255129,0.5881930794366061,0.6629973469198385
AT1G04190.1,21.018889061219898,-0.5387745982288941,0.07842756581145142,-6.86970955498183,6.43327503285362e-12,5.225092444508849e-11
AT1G04200.1,8.778000653645007,-0.4159770303621605,0.08224914249397854,-5.057524221515308,4.247344958628355e-07,1.7607507739148017e-06
AT1G04210.1,12.558656609012242,-0.21143817801768292,0.07526894743220776,-2.8091023620081614,0.004967984792899773,0.009986576205560307
